lemma,sense_source,sense_target,semantic_relationship,pos
blokk," (politikai) meggyőződésében, érdekeiben v. nemzetiségében hasonló személyek vagy közösségek, szervezetek alkotta tömörülés, csoport(osulás), ill. ennek formációja<syn>tömb"," Tömb (3, 3a)",exact,noun
blokk," épületegyüttesnek (külső formájában egységes tömbként megjelenő) különálló épülete, ill. vmely épületnek több (hasonló rendeltetésű) egységből, helyiségből álló része, részlege", Háztömb,broader,noun
blokk," <kül. a romániai és szlovákiai magyarok szóhasználatában:> sokemeletes lakótelepi (panel)épület<syn special=""comma"">tömbház", Háztömb,related,noun
blokk," Anyagnak súlyos, nagy, egybefüggő darabja, ill. egynemű anyagból való ilyen tárgy", Tömb (1),exact,noun
blokk," Vmit akadályozó, gátló, elzáró szerkezet"," Olyan szerkezet, berendezés, amelynek az a feladata, hogy megakadályozza vminek az áthaladását vhol",exact,noun
blokk," <elektromechanikus vasúti jelző- és váltóberendezésben:> annak megfelelő helyzetét, ill. az ilyen berendezések összehangolt működését biztosító szerkezeti elem"," A vonatok összeütközésének megakadályozására való, a jelző- v. a váltószerkezet helyzetét rögzítő szerkezet",exact,noun
bója," a víz felszínén vmely helyet v. irányt (meg)jelölő, rendsz. lehorgonyzott lebegő tárgy"," A víz felszínén lebegő, lehorgonyzott s rendsz. feltűnő színűre festett üres test a vízfelület vmely pontjának megjelölésére",exact,noun
borít," álló v. függőleges helyzetéből kibillentve vhova lök, dönt vkit v. vmit"," Vhova borít: úgy dönt fel vmit, vkit, hogy az mélyebben fekvő helyre esik, borul",exact,verb
borít," <(tartó- v. szállító)eszközt, ill. ennek tartalmát v. utasát> (az eszköz megdöntésével v. felfordításával) vhova önt(i), dönt(i)"," Vhova borít: <vmit tartalmazó tárgyat> úgy fordít v. dönt meg, hogy tartalma vmibe v. vmire esik, hull, ömlik",exact,verb
borít," <tárgyat v. felületet vmely anyag> összefüggő rétegben takar, fed"," Vmi borít vmit: vmi úgy van vmin, vmi előtt v. fölött, hogy teljesen v. részben eltakarja",related,verb
borít," sokaságával, sűrűségével vmi, ill. vki vhol <sűrűn elhelyezett dolgokkal> (majdnem) teljesen takar, fed vmit"," Vmi borít vmit: vmiből olyan sok van vmin, hogy szinte befödi, betakarja",broader,verb
borít," <ráterített hajlékony, puha anyag> takar, fed vmit"," Vmi borít vmit: vmi úgy van vmin, vmi előtt v. fölött, hogy teljesen v. részben eltakarja",narrower,verb
borít," <kendőt, terítőt, ruhaneműt stb.> terít vkire v. vmire"," <Leplet, takarót> terít v. <domború, üreges tárgyat> tesz vmire úgy, hogy az nagy részben v. egészen elfedi, betakarja",exact,verb
borít," <ülőbútort rajta kifeszített és rögzített textilneművel v. más vékony anyaggal> takar, ill. behúz vki"," <Takaró, védő, díszítő anyaggal> fed, burkol vmit",related,verb
borít," <hajlékony, puha anyaggal> szorosan körülvesz, <ilyen anyagba> burkol vmit"," <Takaró, védő, díszítő anyaggal> fed, burkol vmit",related,verb
borít," <élőlény vmely részét> természettől fogva fedi, körülveszi vmi"," Vmi borít vmit: vmi úgy van vmin, vmi előtt v. fölött, hogy teljesen v. részben eltakarja",related,verb
borít," <tűz, folyadék stb.> (terjedve, áradva) elönt, ellep vmit"," <Főleg állandósult szókapcsolatban:> vmibe borít: <dolog> okozza, hogy vmi nagy mértékben elárasszon vmit, rajta elhatalmasodjon. Vkit, vmit gyászba borít: <rendsz. vmely közösségnek> mély gyászt v. nagy szomorúságot okoz; könnybe borítja vkinek az arcát, szemét; lángba borít vmit: vhol, vmiben nagy tűzvészt okoz; lángba borítja az erdőt, a házat; vmi lángba borítja vkinek az arcát: <felindulástól, szégyentől> hirtelen nagyon elpirul (az arca); vérbe borít vmit: nagy vérontást okoz, vérengzést visz végbe vhol",narrower,verb
borít," <köd, homály stb.> terjedve, áradva elönt vmit"," <Főleg állandósult szókapcsolatban:> vmibe borít: <dolog> okozza, hogy vmi nagy mértékben elárasszon vmit, rajta elhatalmasodjon. Vkit, vmit gyászba borít: <rendsz. vmely közösségnek> mély gyászt v. nagy szomorúságot okoz; könnybe borítja vkinek az arcát, szemét; lángba borít vmit: vhol, vmiben nagy tűzvészt okoz; lángba borítja az erdőt, a házat; vmi lángba borítja vkinek az arcát: <felindulástól, szégyentől> hirtelen nagyon elpirul (az arca); vérbe borít vmit: nagy vérontást okoz, vérengzést visz végbe vhol",narrower,verb
borít," <arcá(nak egy részé)t lelki v. testi állapot jele, azt tükröző szín> jellemzi"," <felindulástól, szégyentől> hirtelen nagyon elpirul (az arca)",exact,verb
borít," vmivel (ellenállhatatlanul) eláraszt, elönt vmit"," <Főleg állandósult szókapcsolatban:> vmibe borít: <dolog> okozza, hogy vmi nagy mértékben elárasszon vmit, rajta elhatalmasodjon. Vkit, vmit gyászba borít: <rendsz. vmely közösségnek> mély gyászt v. nagy szomorúságot okoz; könnybe borítja vkinek az arcát, szemét; lángba borít vmit: vhol, vmiben nagy tűzvészt okoz; lángba borítja az erdőt, a házat; vmi lángba borítja vkinek az arcát: <felindulástól, szégyentől> hirtelen nagyon elpirul (az arca); vérbe borít vmit: nagy vérontást okoz, vérengzést visz végbe vhol",related,verb
borít," <vmilyen, kül. kedvezőtlen, szomorú állapotba> juttat vkit v. vmit", <rendsz. vmely közösségnek> mély gyászt v. nagy szomorúságot okoz,broader,verb
bors," az ún. fekete bors növény termése, ill. ebből különböző érettségi fokban különféle eljárásokkal készített, apró gömb alakú, leggyakrabban fekete színű, jellegzetesen csípős ízű fűszer (őrölt változata)"," Egy trópusi növény (Piper nigrum) fűszerként használt éretlen termése; fekete színű, apró gömb alakú, erősen csípős ízű fűszer",exact,noun
bőr," az ember, ill. a gerinces állatok azon kiterjedt érhálózattal és idegvégződésekkel rendelkező érzékszerve, amely a testet többrétegű (jellegzetesen pigmentált) kültakaróként borítja, megvédve a különféle környezeti ártalmaktól"," Az emberi és állati testet védő, egymásra rétegeződő szövetek összessége, amelynek kisebb-nagyobb mértékben elszarusodott felső rétegét részben v. egészen szőrzet, tollazat v. pikkely takarja",exact,noun
bőr," <ember, testrész, es. állat ált. esőtől> addig ázik v. annyira elázik, hogy a ruhája, ill. <állat> bundája, tollazata teljesen átnedvesedik", nagyon megázik,exact,noun
bőr, nagyfokú soványság kif-ére, <Állandósult szókapcsolatokban a testi állapot jelképeként.>,narrower,noun
bőr," az egészség, a testi épség, ill. az élet jelképeként", <Állandósult szókapcsolatokban a testi állapot jelképeként.>,broader,noun
bőr, láthatóan vmilyen egészségi állapotban van, <Állandósult szókapcsolatokban a testi állapot jelképeként.>,related,noun
bőr," lelki érzékenység, szemérem- v. szégyenérzet, ill. ezek hiányának jelképeként", <Állandósult szókapcsolatokban a testi állapot jelképeként.>,exact,noun
bőr," lenyúzott (és kikészített, ill. feldolgozott) állatbőr (mint vmely tárgy anyaga)"," Az állati testet borító réteg lehúzott, lenyúzott, nyers, még feldolgozatlan állapotban",exact,noun
bőr, ez v. ennek darabja mint (használati) tárgy (része)," Ugyanaz kikészített, feldolgozott, kicserzett, ipari célokra használhatóvá tett v. már fel is használt állapotban",exact,noun
bőr, futball-labda, Futball-labda,exact,noun
bőr," különböző növényi részek felületét körülvevő (vékony) külső réteg, héj, kéreg stb.", A fiatal fa vékony kérge,broader,noun
bőr," vmit befedő, beborító v. körülburkoló hártyaszerű réteg"," A gyümölcs húsát fedő és védő hártyás, héjas réteg",broader,noun
bőr," folyadék, pép felszínén kül. lehűléskor keletkező hártyaszerű réteg"," <Folyadék, oldat, folyékony v. pépszerű étel felszínén> a párolgás és lehűlés közben képződő hártyaszerű réteg",exact,noun
bőr," (csinos, kívánatos) nő"," Jó bőr: a férfiakra ható, izgató külsejű, kívánatos, szép nő.",exact,noun
bőr," öltözet, ruha, ill. külső megjelenés, küllem"," Öltözet, ruha",broader,noun
brit," Nagy-Britannia szigetét kb. az i. e. 7-6. századtól az i. sz. 5. századbeli angolszász hódításig benépesítő, kelta nyelvet beszélő <nép>, ill. e néppel v. annak kultúrájával kapcs."," A britek (I. b) közé tartozó <személy, csoport>",exact,adjective
brit," az európai kontinens északnyugati partjainál található, egykor e nép által lakott, jelenleg az Egyesült Királyság területének legnagyobb részét képező <sziget>, e szigetet, az Ír-szigetet és számos kisebb szigetet magában foglaló <szigetcsoport> v. e sziget(ek)hez tartozó <terület>, ill. e területen levő v. ott végbemenő, bekövetkező"," Nagy-Britanniához, ill. az Egyesült Királysághoz tartozó",narrower,adjective
brit," e szigetcsoport területén, Nagy-Britanniában, kül. Angliában élő <népesség>"," Nagy-Britanniához, ill. az Egyesült Királysághoz tartozó",narrower,adjective
brit," e népességből való <eredet, származás> v. ilyen származású, nagy-britanniai, ill. angol <személy, csoport>", Szűk. ért. angol,narrower,adjective
brit," E néppel v. Nagy-Britanniával, ill. Angliával kapcs"," Nagy-Britanniához, ill. az Egyesült Királysághoz tartozó",exact,adjective
brit," e nép által v. Nagy-Britanniában, ill. Angliában létrehozott, készített v. művelt"," Nagy-Britanniához, ill. az Egyesült Királysághoz tartozó",narrower,adjective
brit," e néppel v. Nagy-Britanniában, Angliában megeső, történő, ill. e nép körében zajló, általa megvalósuló"," Nagy-Britanniához, ill. az Egyesült Királysághoz tartozó",narrower,adjective
brit," e nép által szervezett, Nagy-Britannia, ill. Anglia területén működő <állam> v. ennek fennhatósága alá tartozó <birodalom, államközösség stb.>", az angol korona uralma alatt álló b.,related,adjective
brit," e birodalom v. állam, Nagy-Britannia, ill. Anglia jelképeként", Anglia,related,adjective
brit," ezen állam v. e nép szervezett közössége által létrehozott, ahhoz tartozó, arra jellemző, ill. abban vmilyen szerepet, funkciót betöltő"," Nagy-Britanniához, ill. az Egyesült Királysághoz tartozó",narrower,adjective
brit," Nagy-Britannia szigetét kb. az i. e. 7-6. századtól az i. sz. 5. századbeli angolszász hódításig benépesítő, kelta nyelvet beszélő nép", A britek: a) a Nagy-Britanniában lakó népek összessége; b) <az i. sz. V. századig> a mai Nagy-Britannia déli részén uralmon levő kelta eredetű őslakosság,narrower,noun
brit," Nagy-Britanniában, kül. Angliában élő lakosság, nép, nemzet", A britek: a) a Nagy-Britanniában lakó népek összessége; b) <az i. sz. V. századig> a mai Nagy-Britannia déli részén uralmon levő kelta eredetű őslakosság,narrower,noun
brit, e néphez tartozó személy," Angol személy, főleg férfi",broader,noun
bugyor," (kendőre, lepedőre helyezett holmikból az átellenes sarkok összecsomózásával elkészített,) rendsz. háton hordott, gömbölyded alakú csomag, ill. ilyen csomagba kötött holmibatyu"," Négy sarkán összekötött gömbölyű kis batyu, rendsz. kézben, bot végére akasztva vállon v. háton viszik.",exact,noun
bugyor, <Dante Isteni színjátéka szerint:> a pokolban a különböző bűnökre kirótt büntetések színhelyeinek vmelyike, <A dantei elképzelésben> a pokolnak tölcsérszerűen mélyülő egyik völgye.,exact,noun
bujt," <növény hajtását, vesszejét> szaporítás végett egy-két szem kihagyásával a föld alá dugja v. földdel takarja, hogy a föld alatti rész gyökeret verjen, ill. <növényt> ilyen eljárással szaporít"," Bujt vmit: vmely növény hajtását, vesszejét szaporítás végett egy-két szem kihagyásával a föld alá dugja v. földdel takarja, hogy a föld alatti rész gyökeret verjen; homlít",exact,verb
bujt," (izgatással) vki, vmi ellen ingerel"," Titokban ingerel, izgat vkit vki ellen",exact,verb
bujt," <tüzet, vágyat, szenvedélyt stb.> szít, éleszt"," <Szenvedélyt> szít, éleszt (vkiben)",exact,verb
buli," (vmilyen haszonnal járó, jövedelmező, es. törvénybe is ütköző) ügy(let), munka, alkalom, vállalkozás, ill. ebben részt vevő, erre szerveződő (érdek)közösség, társaság, csoport"," <Főleg állandósult szókapcsolatokban:> vmely közösen végzett, nem nagy fáradsággal járó, jövedelmező, ill. egyéb feltételek szempontjából kellemes munka, vállalkozás v. szórakozás, ill. az az együttes, amely ezt eltervezte, kigondolta",exact,noun
buli," <egyes kártyajátékokban:> a játék egy köre, ill. egy menete, játszmája"," <Egyes kártyajátékokban> a játék egy köre (3b), ill. egy játszmája",exact,noun
buta," ilyen emberre valló, butaságot, ostobaságot tükröző <megnyilvánulás, viselkedés, külső megjelenés>, ill. ilyen emberre jellemző(en gyenge, lassú) <elme, értelem>"," Buta emberre valló, jellemző, tőle származó, vele kapcs. <megnyilatkozás, cselekvésmód>",narrower,adjective
buta," <bosszankodás kif-ére is:> gyakr. a körültekintés, a megfontolás hiányából származó, bajt, kárt, kellemetlenséget okozó v. azzal járó <esemény, körülmény, helyzet stb.>"," Az emberi logika szempontjából bosszantóan esztelen, értelmetlen, oktalan <tárgy, dolog, esemény>",exact,adjective
buta," <bosszankodás kif-ére is, gyakr. elhomályosult jelentéstartalommal:> (önálló) ésszel, értelemmel nem bíró, oktalan, ill. szokatlanul, az emberi logikával, megfontolással ellentétesen v. nem az elvárásoknak megfelelően cselekvő, megnyilvánuló, működő <állat v. dolog>"," Az emberi logikával v. érdekkel ellenkező módon viselkedő, működő, ható <állat, ritk, más jelenség, dolog>",broader,adjective
buta," <vminek> tompa <vége, hegye, éle>, ill. tompa, lekerekített végű v. életlen <dolog, tárgy>"," Életlen, tompa <eszköz, szerszám>, ill. tompa végű tömpe <tárgy, dolog>",exact,adjective
buta," tompa, nem (élesen) csengő <hang>, ill. ilyen hangú <hangszer>"," Tompa hangú, tompa hangot adó <tárgy, dolog>",exact,adjective
buta," gyenge értelmi képességű v. vmiben járatlan, vmihez nem értő, ill. az emberi logikával ellentétesen, értelmetlenül cselekvő személy", Buta ember,narrower,noun
