lemma,pos,sense_source,sense_target,semantic_relationship
lõvi,noun,"suur kassi moodi loom, kellel on kollane karv ja kes elab peamiselt Aafrikas","peamiselt Aafrika savannides ja poolkõrbetes elav suur pruunikaskollane kaslane, kelle isastel isenditel on vägev lakk",exact
löök,noun,"see, kui keegi kasutab oma kätt, jalga või mingit eset, et teist inimest või asja jõuga tabada",kiire (jõuline) käeliigutus (ka koos esemega) millegi vastu või selline liigutus muu kehaosaga,exact
löök,noun,"õnnetus, kaotus","(raske kaotuse, hingelise vapustuse, kahjustava asjaolu vms kohta)",exact
löök,noun,"liigutus, mida süda teeb, et panna kehas veri liikuma","südametukse, pulsilöök",exact
lööma,verb,kellegi või millegi pihta lööki andma,"hrl kätt, jalga või mingit eset kiiresti ja jõuga millegi vastu liigutama",exact
lööma,verb,"sõna, mida kasutatakse välgu kohta",(äkilise valgusnähtuse kohta),exact
lööve,noun,"punased täpid, mis mingi haiguse pärast nahale tekivad","allergia või teatud haiguste korral nahale tekkivad kublad, väikesed laigud, villikesed vms",exact
lülitama,verb,mingit masinat või seadet nupu või muu asja abil tööle või seisma panema,elektriahela elemente ühendama või lahutama,exact
maa,noun,kuiv maa (vastandina merele ja teistele veekogudele),maakera kuiv pindmine osa (vastandina veekogudele),exact
maa,noun,"igasugune piirkond, mis asub väljaspool linna",igasugune piirkond väljaspool linna,exact
maa,noun,riik (või teatud piirkond),riik või selle osa,exact
maa,noun,distants millegi või kellegi vahel,ruumiline vahemaa,exact
maaala,noun,mingi osa maast,mingi piiritletud osa maismaast,exact
maailm,noun,Maa koos kõikide riikide ja inimestega,maakera koos kõige sellel leiduvaga,exact
maailm,noun,"kõik inimesed, kes tegelevad sama asjaga või kellel on samad põhimõtted","ühesuguste poliitiliste, kultuuriliste vm tingimuste või samasuguste tõekspidamiste alusel moodustuv ühiskond ja selle inimesed",exact
maal,noun,värvide ja pintsliga joonistatud pilt,"(lõuendile vm) maalitud pilt, värvidega loodud kahemõõtmeline kunstiteos",exact
maanduma,verb,õhust alla maapinnale tulema,"(õhu-, kosmosesõidukite kohta:) maapinnale (vahel ka mujale) või mõne taevakeha pinnale laskuma",exact
maantee,noun,"lai tee, kus sõidavad autod, bussid ja teised mootoriga sõidukid (lühend mnt)","suurem, sõidukitele sobiv liiklustee väljapool linnu ja aleveid",exact
maapind,noun,maad kattev pind,"maakera tahke pealispind, maismaa pind",exact
maasikas,noun,"pehme punane mari, mille pinnal on seemned ja mis kasvab aias või metsas",selle söödav vili,exact
maasikas,noun,"taim, mille küljes need marjad kasvavad",punaste magusate viljadega looduslikult kasvav või aedades kasvatatav madal rohttaim,exact
maast,adverb,"maa pealt, põrandalt või muult pinnalt","maapinnalt, põrandalt vm aluspinnalt",exact
maastik,noun,"kõik, mida sa mingil (eriti looduslikul) maa-alal näed","maa-alal olevate looduselementide (pinnavormide, taimkatte) kogum",exact
maastik,noun,mingi olukorra või tegevuse põhilised jooned,(mingi tegevusvaldkonna kohta),exact
madal,adjective,ümbrusest suhteliselt vähe ülespoole ulatuv,"väikese kõrgusega, püstsuunas lühike, suhteliselt vähe ülespoole ulatuv",exact
madal,adjective,millegi arvu või määra kohta: väike,"(hrl arvuliselt väljendatava määra, koguse, astme vm kohta:) väike, tavalisest või keskmisest väiksem",exact
madal,adjective,"halb, vilets","tasemelt, arenguastmelt (tublisti) alla normaalse",exact
madal,adjective,positsioonilt kellegagi võrreldes allpool olev,"(seisuse, positsiooni kohta:) alamatesse ühiskonnakihtidesse kuuluv, hierarhias (tublisti) allpool olev",exact
madal,adjective,hääle kohta: jäme,"(heli, hääle kohta:) tumedalt, mahedalt kõlav, väikese võnkesagedusega",exact
madalale,adverb,"maapinnale suhteliselt lähedale, allapoole",maapinnale suhteliselt lähedale,exact
madrats,noun,"voodi osa, mille peal sa magad",voodis küljealuseks olev pehme täidisega riidekott,exact
madrus,noun,"laeva meeskonna liige, kes teeb lihtsamaid töid",lihtsaid laevatöid tegev ja vahis seisev laeva meeskonna liige,exact
madu,noun,"pika kehaga loom, kellel ei ole jalgu","loogeldes liikuv pika jalgadeta kehaga soomuseline roomaja (nt rästik, boa, kobra)",exact
magama,verb,"suletud silmadega puhkama, nagu sa seda öösel teed","uneseisundis olema, mitte ärkvel olema",exact
magu,noun,"elund, kuhu toit liigub pärast söömist","söögitorule (või neelule) järgnev elund, kus toit lõplikult peenestub ja algab seedimine",exact
magus,adjective,"suhkru maitsega, suhkrut sisaldav","suhkru, siirupi, mee vms aine maitsega, sellise ainega maitsestatud, seda sisaldav",exact
magus,adjective,meeldiv,millegi poolest väga meeldiv või millekski eriti sobiv,exact
maha,adverb,"maa peale, põrandale või muule pinnale","maapinnale, põrandale vm aluspinnale",exact
maha,adverb,"alla, vähemaks","hulgalt, määralt vähemaks",exact
maha jätma,verb,millestki loobuma,midagi tegemast loobuma,exact
maha jätma,verb,mitte kaasa võtma,"(kuskilt lahkumisega seoses:) midagi või kedagi kuhugi paika jätma, midagi või kedagi mitte kaasa võtma",exact
maha kirjutama,verb,kuskilt või kellegi tööst salaja vastuseid enda töösse kirjutama,"salaja kuskilt vaadates vastust, lahendust vms kirjutama",exact
maha kirjutama,verb,kuskilt mingit teksti endale üles kirjutama,"kuskilt mingit teksti vms ära, ümber kirjutama",exact
maha laskma,verb,kedagi püssi või püstoliga tapma,tulirelvast tulistades kedagi surmama,exact
maha minema,verb,sõidukist väljuma,liiklusvahendist väljuma,exact
maha murdma,verb,loomade kohta: tapma,(kiskja kohta:) saaklooma tapma,exact
maha tõmbama,verb,"joont peale tõmbama sõnadele või lausetele, mis on valed või ei sobi",kirjapandut läbi kriipsutama,exact
maha võtma,verb,eemaldama,"millegi küljest, otsast vms ära võtma",exact
mahl,noun,"vedelik, mida saab enamasti puuviljadest, marjadest või köögiviljadest","puuviljadest, marjadest või köögiviljadest välja pressitud või aurutatud (lahjendatud) vedelik joogina",exact
maht,noun,"see, kui palju ainet mingisse anumasse või ruumi mahub",mahutavus (ruumala- või mahuühikutes),exact
maht,noun,millegi (sisu) suurus või hulk,"(millegi sisu kohta:) suurus, hulk vms",exact
mahtuma,verb,"kui keegi või miski kuhugi <b>mahub</b>, siis on seal selle inimese või asja jaoks piisavalt ruumi","suuruselt, mõõtmetelt, koguselt kuhugi paigutatav olema",exact
maikelluke,noun,"lill, millel on palju valgeid õisi ja tugev lõhn",hästi lõhnavate valgete kellukjate õitega kevadlill,exact
maine,noun,"levinud hinnang kellegi või millegi kohta, (hea või halb) kuulsus","üldiselt levinud (hea) hinnang kellegi (või millegi) kohta, kellegi (hea) nimi",exact
mainima,verb,midagi ütlema või nimetades esile tooma,"põgusalt ütlema või teatama, lühidalt millelegi osutama",exact
maitse,noun,"aine (söögi või joogi) omadus, mida sa suus tunned","toidu, joogi vm aine omadus, mida väljendab süljes lahustunud aineosade toimel suus tekkinud aisting",exact
maitse,noun,"võime hinnata, kas miski on hea või halb, näiteks moe, kirjanduse või kunsti vallas","esteetiliste väärtushinnangute kogum, sellel rajanev arusaam ilust vms",narrower
maitse,noun,"teatud asjad, mis sulle meeldivad, näiteks muusika, riiete või kunsti vallas","esteetiliste väärtushinnangute kogum, sellel rajanev arusaam ilust vms",narrower
maitsma,verb,mingi toidu või joogi maitset proovima,toitu või jooki selle maitse proovimiseks suhu võtma,exact
maitsma,verb,hea või meeldiva maitsega olema,"(toidu, joogi kohta:) maitselt meelepärane olema",exact
maja,noun,"hoone, kus inimesed elavad või töötavad","hoone inimestele elamiseks, töötamiseks, nende teenindamiseks vms",exact
maja,noun,teatud asutus koos vastava hoonega,"(restorani vms asutuse, selle töötajate kohta)",broader
maja,noun,teatud asutus koos vastava hoonega,mõne asutuse või hoone nime(tuse) osana,broader
majandus,noun,"süsteem, kuidas mingi riik oma raha kulutab ning asju toodab, ostab ja müüb","ühiskonnaelu valdkond, mis hõlmab kaupade ja teenuste tootmist, ostmist, müüki ja tarbimist",exact
majanduslik,adjective,majandusega seotud,"majandusega seotud, sellesse puutuv või seda käsitlev",exact
majanduslik,adjective,(isiku seisukohast) rahaline,"(isiku, ettevõtte vms seisukohast:) varadega, rahaga seotud",exact
maks,noun,"raha, mis läheb riigile näiteks sinu teenitud tulult või ostetud asja hinnast","seadusega määratud rahasumma, mille asutused või ettevõtjad peavad maksma ettenähtud tähtpäevadel riigi või kohaliku eelarve tuludesse",exact
maks,noun,"kõhus asuv pruun elund, mis puhastab verd","kõhuõõnes asetsev punakaspruun elund, mis mõjutab organismi ainevahetust, seedimist ja vereloomet (inimesel kõhuõõne ülaosas paremal pool)",exact
maks,noun,loomade vastav elund toiduna,loomade vastav elund toiduna,exact
maksma,verb,millegi eest raha andma,"tehtud töö, saadud kauba või teenuste, liikmeks oleku vm eest raha (harvemini midagi muud) andma",exact
maksma,verb,"mingit hinda omama, teatud rahasummat väärt olema","(ostmisel, müümisel, teenusena) mingi hinnaga olema, teatud rahasummat väärt olema",exact
maksma,verb,"kui midagi <b>ei maksa</b> teha, siis pole otstarbekas, vajalik või hea seda teha","osutab tegevusele, mida ei ole (harvemini on) otstarbekas, mõttekas või vajalik teha",exact
male,noun,"kahe inimese lauamäng, kus mängijal on 16 musta või valget nuppu, mida saab spetsiaalsel alusel eri viisil liigutada","kahe isiku sportlik lauamäng, milles kumbki mängija liigutab 16 malendit kindlatele mängureeglitele vastavalt 64 heleda ja tumeda ruuduga laual",exact
mandariin,noun,"ümmargune oranž puuvili, mis on väiksem kui apelsin","mahlakas ja aromaatne (väike) oranž puuvili, mandariinipuu vili",exact
mander,noun,"üks kuuest suurest maa-alast maailmas, mida ümbritseb vesi. Mandrid on Euraasia, Aafrika, Põhja-Ameerika, Lõuna-Ameerika, Austraalia ja Antarktis","suur terviklik maismaaosa, mida ümbritsevad ookeanid ja mered",exact
mander,noun,mander vastandina saarele,maismaa (vastandina saarele),exact
mari,noun,"taime väike vili, millel on seemned sees, näiteks mustsõstar","taime või puu väike, ühe või mitme seemnega söödav vili (nt maasikal, kirsil, pihlakal)",exact
masin,noun,"liikuvate osadega seade, mille eesmärk on teha inimese tööd kergemaks","seade või seadmete kogum, mille tööosad talitlevad kooskõlas, et sooritada energia, tööobjektide või informatsiooni muundamiseks vajalikke liikumisi",exact
masin,noun,auto (või mootorratas),auto või mootorratas,exact
mask,noun,"ese, mida sa kannad näo ees, et nägu varjata või kaitsta","osalt või üleni nägu kattev ese, mis teeb selle kandja kellegi näoliseks või mittetuntavaks",broader
mask,noun,"ese, mida sa kannad näo ees, et nägu varjata või kaitsta","marlist vm materjalist nina- ja suukate, mis kaitseb pisikute või saastuse eest",broader
mask,noun,"ainete kiht, mille inimesed lühikeseks ajaks näole määrivad, et nahk pärast parem välja näeks",(iluhoolduses:) nahale või juustele lühikeseks ajaks määritav ainete kiht,exact
mass,noun,"hulk ainet, millel pole kindlat kuju, vormi",aine või ainete segu vormitu kogum,exact
mass,noun,"kaal, raskus","mingit füüsikalist keha moodustava aine hulk, määratuna inertsi või kehale mõjuva raskusjõu kaudu",exact
materiaalne,adjective,"rahaga, varaga seotud","rahaliste vahenditega, varadega seotud",exact
materiaalne,adjective,füüsilise maailmaga seotud,"ainest koosnev, meeltega tajutavalt, reaalselt eksisteeriv",exact
matma,verb,surnukeha hauda panema ja mullaga katma,"surnut (või tema säilmeid) hrl vastava kombetalituse saatel hauda panema, mulla vm pinnasega katma",exact
medal,noun,"enamasti ümmargune metallist ese, mille saab teatud saavutuste eest, näiteks spordivõistlustel","lame, hrl ümmargune (vääris)metallist märk autasuna saavutuste vm eest või mingi sündmuse mälestuseks",exact
meel,noun,"võime, mille abil su keha ümbritseva maailma kohta infot saab","teatud aistingute vastuvõtmise ja eristamise võime (nt kuulmine, nägemine, haistmine)",exact
meel,noun,"meeleolu, tuju","meeleolu, emotsionaalne seisund",exact
meel,noun,"arvamus, seisukoht",mälu,exact
meeldima,verb,"kellegi arvates ilus, hea või tore olema","kellegi meelest ilus, hea või tore olema, kelleski sümpaatiat, heameelt või rahulolu esile kutsuma",exact
meelega,adverb,"nii, et on kavatsetud või ette planeeritud, mitte juhuslikult","kindla kavatsusega, mitte kogemata",exact
meeleolu,noun,emotsionaalne seisund,"muutlik emotsionaalne seisund, mis annab värvingu inimese elamustele ja tegevusele",exact
meelest,adposition,kellegi arvates,"kellegi arvates, kellegi arust",exact
meelitama,verb,"kellelegi midagi head lubama või pakkuma, et ta teeks seda, mida sina soovid","meeldivate sõnade, lubaduste või mingi nipi abil kedagi mõjutama, et ta käituks või teeks nii, nagu mõjutaja soovib",exact
meelitama,verb,"sel viisil sulle mõjuma, et sa tahad kuhugi minna või midagi teha","ahvatlevana ligi tõmbama, kutsuvalt mõjuma",exact
meenutama,verb,"meelde tuletama, mõttesse tooma",(enda või kellegi teise) mälus mingit teadmist või mälupilti uuesti esile kutsuma,exact
meenutama,verb,millegi poolest sarnane olema,millegi poolest sarnane olema,exact
mees,noun,täiskasvanud meessoost inimene,(hrl täiskasvanud) meessoost inimene,exact
mees,noun,mees abikaasana,"naise abikaasa, elukaaslane või partner seksuaalsuhtes",exact
meeskond,noun,tavaliselt meestest koosnev võistkond,(spordis:) (meestest koosnev) võistkond,exact
meeskond,noun,"rühm inimesi, kes koos töötavad","(lennuki, laeva vm) isikkoosseis, hrl vastandatuna juhile",exact
meessugu,noun,"see sugu, kes lapsi ei sünnita",mehed sugupoolena,exact
meeter,noun,pikkuse mõõtühik (lühend m). Ühes meetris on sada sentimeetrit,"pikkuse mõõtühik (= 100 sentimeetrit), SI-süsteemi üks põhiühikuid",exact
meetrine,adjective,"üks meeter pikk, kõrge või lai",pikkusega üks meeter,exact
meetrine,adjective,"teatud arv meetreid pikk, kõrge või lai",teatud arvu meetrite pikkune,exact
mehaanik,noun,"inimene, kelle töö on hooldada ja parandada masinaid","oskustöötaja, kes hooldab ning remondib masinaid ja seadmeid",exact
mehhanism,noun,"liikuvad osad masinas, mis koos töötavad","masin, seade vm süsteem, mis muudab ühe keha liikumise teise keha liikumiseks või annab edasi liikumist",exact
mehhanism,noun,mingi protsessi või nähtuse toimumise viis,"viis, kuidas mingi protsess, nähtus toimib või toimub",exact
meil,noun,"süsteem, mille abil saab saata elektroonilisi kirju ühest arvutist teise","(süsteemi kohta, mis võimaldab sõnumite saatmist arvutivõrgu kaudu)",exact
meil,noun,elektrooniline kiri (= e-kiri),elektronposti vahendusel saadetud sõnum,exact
meister,noun,"inimene, kellel on oma töös väga head oskused ja teadmised","kätega töö alal vilunud ning oskuslik isik, oma ala asjatundja",exact
meister,noun,teatud spordivõistluste võitja,sportlike (või kutsealaste) meistrivõistluste võitja,exact
menüü,noun,toitude ja jookide valik,toiduvalik,exact
menüü,noun,"ekraanil esitatav loetelu, kust saab valida mitmesuguseid toiminguid, tavaliselt arvutis või mobiiltelefonis","arvuti-, teleri-, mobiili- vm ekraanil esitatav valikuvõimaluste loend, millest kasutaja saab valida käivitatava toimingu",exact
meremees,noun,"inimene, kes töötab laeval",(kutseline) meresõitja,exact
meri,noun,suur soolase veega veekogu,maismaasse ulatuv või ookeanist saarte või veealuste kõrgendikega eraldatud soolase vee väli,exact
metall,noun,"aine, mis on tavaliselt kõva ja läikiv, näiteks raud, kuld või hõbe","hrl hästi sepistatav tahke aine, millel on iseloomulik läige ning hea elektri- ja soojusjuhtivus (nt raud, vask, kuld)",exact
mets,noun,"suur maa-ala, kus kasvab palju puid","suur ala, mis on kaetud puude ja nende juurde kuuluvate (roht)taimedega",exact
metskits,noun,"keskmise suurusega loom, kes elab metsas ja sööb taimi","graatsiline loom, kellel on sihvakas keha, pikad peened jalad ning saba ümbruses valge ala",exact
miinus,noun,"matemaatikas: märk (–), mida kasutatakse siis, kui üks arv teisest lahutatakse",märk (–) nt nullist väiksema väärtuse või lahutustehte tähistamiseks,exact
miinus,noun,millegi või kellegi negatiivne külg,"väärtust vähendav tegur, nõrk külg",exact
mil,adverb,"millisel, mis",millel (vorm sõnast <i>mis</i>),broader
mil,adverb,"millisel, mis",millisel (vorm sõnast <i>milline</i>),broader
mil,adverb,"millal, kui","siduv ajasõna: millal, kui",exact
millal,adverb,mis ajal,küsiv-siduv sõna: mis ajal,exact
mina,pronoun,viitab kõnelejale,"sõna, mida kõneleja kasutab endale osutamiseks",exact
minema,verb,kõneleja suhtes eemale või kaugemal asuva koha poole liikuma,"(eemaldudes) liikuma (käima, sõitma vms)",exact
minema,verb,senisest erinevaks muutuma,"(seisundi, oleku või asendi muutumise ja kujunemise kohta)",exact
minema,verb,"kuluma, vaja olema","(tarvis, vaja) olema, mingiks tarbeks ära kuluma",exact
minema,verb,"tegevuse, sündmuste kohta: mingil viisil toimuma, kulgema","sujuma, edenema",exact
minema,verb,"tee kohta: mingi kohani, mingis suunas kulgema","(kulgemistee või millegi läbipääsu võimaldava kohta:) teatud suunas paiknema, kuhugi viima",exact
minema,verb,mööduma,"(millegi peale) kuluma, ära kasutatud saama",exact
minema,verb,hakkama,"(seoses mingi protsessi või tegevuse algamise, alustamisega)",exact
minema,verb,"koos tegusõnaga: ära, eemale, mujale",kusagilt ära (lahkumisega või hävimisega seoses),exact
mineraalvesi,noun,"maa seest saadud vesi, milles on kasulikud ained","mineraalaineid jt vees lahustuvaid aineid sisaldav põhjavesi, mida pruugitakse janukustutuseks või selle tervistavate omaduste tõttu",exact
mingi,pronoun,"selline, kes või mis pole täpsemalt teada","selline, mis või kes on lähemalt määratlemata, täpsemalt teadmata vms",narrower
mingi,pronoun,mitte ükski,"selline, mis või kes on lähemalt määratlemata, täpsemalt teadmata vms",narrower
minut,noun,aja mõõtühik (lühend min). Ühes minutis on 60 sekundit ja ühes tunnis on 60 minutit,"1/60 tundi, 60 sekundiga võrduv ajaühik",narrower
minut,noun,"hetk, moment","1/60 tundi, 60 sekundiga võrduv ajaühik",narrower
miski,pronoun,"ese, nähtus või asjaolu, mis ei ole täpselt teada","(lähemalt määratlemata eseme, nähtuse või asjaolu kohta)",exact
miski,pronoun,mitte ükski asi või asjaolu,mitte ükski asi või asjaolu,exact
missugune,adjective,"sõna, mida kasutatakse küsimustes ja lausetes, et mingit omadust täpsustada või sellele viidata",küsiv-siduv sõna: esineb mingi omaduse või valiku täpsustamisel ning täpsustava kõrvallause algul,exact
mitmes,pronoun,"sõna, mis väljendab küsimust arvu, hulga või järjekorra kohta",küsiv-siduv sõna järjekorda märkiva arvu kohta,exact
mitte,adverb,annab eitava sisu,"annab üksnes järgnevale sõnale või ühendile eitava sisu, aitab väidet rõhutada, kinnitada või täpsustada",exact
mitte,adverb,tugevdab eitavat sisu,"eitussõna, mis tugevdab väite eitust",exact
mitte,adverb,ühendites:,(küsimuse vastustes),broader
mitte,adverb,ühendites:,"(käskudes, keeldudes)",broader
mitu,pronoun,väljendab küsimust arvu või hulga kohta,märgib umbmäärast arvu (hrl rohkem kui kaks) või hulka,narrower
mitu,pronoun,"väljendab arvu või hulka, mis pole täpselt teada",märgib umbmäärast arvu (hrl rohkem kui kaks) või hulka,narrower
mobiiltelefon,noun,"telefon, mida saab endaga kaasas kanda",väike kaasaskantav tugijaamade võrgul põhinev raadiotelefon,exact
moment,noun,väga lühike ajavahemik,"lühike ajalõik, mille jooksul midagi toimub või esineb",exact
mood,noun,teatud ajastule iseloomulik viis riides käia või midagi teatud kombel teha,"ajastu üldine maitselaad, mis määrab suuresti rõivastuse vm inimese välimuse juurde kuuluva stiili ja ilme",exact
mood,noun,"komme, viis","komme, harjumus teatud viisil toimida või käituda",exact
moodne,adjective,"moes olev, moodi järgiv","käesolevale ajale iseloomulik või kohane, (oma arengult) sellele vastav",narrower
moodne,adjective,praegusele ajale vastav,"käesolevale ajale iseloomulik või kohane, (oma arengult) sellele vastav",narrower
moodustama,verb,"kui teatud asjad midagi <b>moodustavad</b>, siis need annavad kokku mingi terviku","mingil kujul, millenagi olema, endast midagi kujutama",exact
moodustama,verb,"tegema, tekitama, looma","midagi tekitama, looma või asutama",exact
mootor,noun,"seade, mis paneb liikuma teatud masinad, näiteks auto, mootorratta või laeva",masina või aparaadi käitamiseks vajalikku liikumisenergiat muust energialiigist muundav masin,exact
moraalne,adjective,seotud õiglase või õigeks peetava käitumise põhimõtetega,"moraalinormidesse puutuv, inimese südametunnistusega, õiglustundega, hea ja kurja tundmisega seotud",exact
moraalne,adjective,"seotud inimese tunnetega, mitte raha ega varaga","selline, mis on seotud tunnetega, au ja väärikusega, mitte raha ega varaga",exact
mudel,noun,"väike koopia millestki, näiteks hoonest, sõidukist või masinast","millegi, eriti sõiduki vähendatud koopia",exact
mudel,noun,"teatud tüüpi masin või sõiduk, mida firma teeb","sõiduki, masina vms konstruktsiooni tüüp",exact
mugavus,noun,"asjaolu, et miski on mugav",mugav olek,exact
mugavus,noun,"asi, mis teeb elu mugavamaks või lihtsamaks","elukondlik hüve, mis teeb elu hõlpsaks ja mugavaks",exact
muidugi,adverb,"nii, nagu võibki arvata, kindlasti","iseenesest mõista, nagu (kõigile) teada",exact
mujale,adverb,"teise, muusse kohta","teise, muusse kohta",exact
mujalt,adverb,"teisest, muust kohast","teisest, muust kohast",exact
muna,noun,"ümmargune asi, mille sees kasvab väike lind, putukas või madu","linnu, putuka, roomaja munetav ümar või ovaalne moodustis, milles areneb järglane",exact
muna,noun,"kana või mõne teise kodulinnu <b>muna</b>, mida inimesed söövad","linnumuna, hrl kanamuna toiduna (linnukasvatussaadusena)",exact
murdma,verb,"midagi pooleks, katki või tükkideks tegema","surudes, väänates vm viisil midagi katki tegema, selle kuju või asendit muutma",exact
murdma,verb,"kui üks loom <b>murrab</b> teise, siis ta tapab selle (söögiks)",(kiskja kohta:) saaklooma tapma,exact
murdma,verb,"midagi seni kehtivat rikkuma, seda mitte järgima","füüsiliselt või vaimselt muserdama, rikkuma või olematuks muutma",exact
murduma,verb,"millegi mõjul pooleks, katki või tükkideks minema","surve vms mõjul terviklikkust kaotama, (kaheks tükiks) katki minema",exact
mure,noun,ebameeldiva või raske olukorra tõttu tekkinud halb tunne,"rõhuv sisemise rahutus ja hirm, mille kutsub esile ebameeldiv asjaolu, raske olukord või kahtlus, kas asjad ikka laabuvad",exact
murelik,adjective,"mures olev, muretsev","mures olev, muretsev",exact
muru,noun,"madal tihe rohi, näiteks parkides ja aedades","maad kattev madal tihe rohi (nt aedades, parkides, spordiväljaku pinnakattena)",exact
musi,noun,kerge suudlus,"(väike, kerge) suudlus",exact
must sõstar,noun,"väike ümmargune must mari, mis kasvab põõsal",selle mustjas mari,exact
must sõstar,noun,"põõsas, mille küljes need marjad kasvavad",aias kasvatatav rohkelt C-vitamiini sisaldavate mustjate marjadega lehtpõõsas,exact
muster,noun,riidel või muul pinnal korduvad (värvilised) jooned või kujundid,"kangal vm pinnal korduv joonte või kujundite kombinatsioon või selline kujutis (nt joonisena, kaunistusena)",exact
muu,pronoun,"väljendab ükskõik millist asja või olukorda, mida pole veel mainitud","viitab ebamääraselt mingile asjaolule, olukorrale, tegevusele, nähtusele, mis ei ole sama kui kõne all olnu",exact
muudatus,noun,muutmine,"mingi asjaolu muutmine või muudetud asjaolu (seaduses, lepingus, sõiduplaanis, ajakavas vm)",broader
muusika,noun,"helid, mida tehakse lauldes või pilli mängides","kunstiliik, mille kunstilisi kujundeid luuakse helidega ja tajutakse helidena ning mis avaldub loomingu ja interpretatsiooni kujul",exact
muutuma,verb,"teistsuguseks, erinevaks saama",teistsuguseks või  teiseks saama,exact
mälestus,noun,"see, mida sa minevikust mäletad","mällu jäänud, mälus talletunud elamus või taju",exact
mälestus,noun,"kui midagi tehakse surnu <b>mälestuseks</b>, siis teda tuletatakse austusega meelde","(austav) meelespidamine, -hoidmine",exact
mälestusmärk,noun,"kuju, mis on kuskile pandud millegi või kellegi mälestuseks",isiku auks või sündmuse mälestuseks püstitatud skulptuur või ehitis,exact
mäletama,verb,"kui sa varasemast ajast midagi või kedagi <b>mäletad</b>, siis sul on need asjad või inimesed mälus, meeles","kellelgi meeles olema, mälus säilima",exact
mänd,noun,"teatud liiki puu, millel on pikad okkad","peamiselt põhjaparasvöötme igihaljas okaspuu, Eestis hrl kahekaupa kimbus paiknevate pikkade okaste, paksukorbalise tüve ja keraja lühikese võraga puu",exact
mänd,noun,see puu materjalina,selle puit,exact
mäng,noun,"tegevus, mis pakub meelelahutust (ja millel on kindlad reeglid)",teatud reeglitega meelelahutuslik või sportlik tegevus,exact
mängija,noun,"keegi, kes midagi mängib, eriti spordis","see, kes mängib (nt mingil pillil, mingit meelelahutuslikku vm mängu)",exact
mängima,verb,mingis mängus osalema või sellega tegelema,meelelahutusliku või sportmänguga tegelema,exact
mängima,verb,mingi pilliga muusikat tegema,(pillil) muusikahelisid tekitama,exact
mängima,verb,filmis või näidendis näitlejana esinema,"näidendi- või filmitegelast kehastama, rollis esinema",exact
mängima,verb,"sõna, mida kasutatakse näiteks raadio ja televiisori töötamise kohta","(raadio, teleri vms seadme kohta:) sisselülitatuna töötama, heli (ja pilti) esitama",exact
mänguasi,noun,"ese, mis on tehtud lastele mängimiseks","ese lapse mänguhuvi rahuldamiseks, talle tegevuse võimaldamiseks",exact
märg,adjective,palju vett või muud vedelikku sisaldav,"rohkesti vett vm vedelikku sisaldav, sellest läbi imbunud või sellega pealt kaetud",exact
märg,adjective,"ilma kohta: selline, kus sajab palju, vihmane","(ilma kohta:) sajune, vihmane",exact
märk,noun,"kujund või pilt, mille tähendus on kokku lepitud (ja kõigile teada)","kujutis, kujund vm, mis (üldarusaadavalt) viitab millelegi, tähendab midagi",broader
märk,noun,"kujund või pilt, mille tähendus on kokku lepitud (ja kõigile teada)","mõiste, objekti vm kindlaks kujunenud graafiline tähis või sümbol",broader
märk,noun,"miski, mille põhjal järeldusi tehakse, midagi oletatakse","nähtus või ilming, mis millelegi viitab või mille põhjal midagi järeldatakse, oletatakse",broader
märk,noun,"spetsiaalne kujund või ese, mida püütakse tabada","(spetsiaalne) kujund vm sihtmärk, mida püütakse (lasuga) tabada",broader
märk,noun,midagi konkreetset väljendav liigutus või muu signaal,"märguandena (hrl mingist suhtumisest, tundmusest)",broader
märkama,verb,kedagi või midagi tähele panema,millestki või kellestki teadlikuks saama,exact
märkima,verb,"mingit märki või sümbolit kuhugi kirjutama, panema",tähistamiseks kuhugi või millelegi märki tegema või panema,exact
märkima,verb,"märkust tegema, mainima","lühidalt ütlema, (nentivalt) mainima",exact
märksa,adverb,"märgatavalt, tunduvalt","küllaltki suurel, tähelepandaval määral",exact
märkus,noun,"lühike suuline või kirjalik selgitus, kommentaar",lühike suuline või kirjalik selgitus või arvamusavaldus,broader
märkus,noun,suuline või kirjalik etteheide mingi eksimuse pärast,"etteheide, noomitus või hoiatus eksimuse, ebakohase käitumise eest",broader
määr,noun,"hulk, kogus",millegi hulk või tase,exact
määr,noun,mingi tasu või maksu kindlaks määratud suurus,"millegi, hrl mingi tasu või maksu kindlaksmääratud suurus",exact
määrima,verb,pehmet ainet millegi peale panema ja laiali ajama,(pehmet) ainet pinnale kandma ja laiali ajama või sisse hõõruma,exact
määrima,verb,"midagi mustaks tegema, nii et see pole enam puhas","määrdunuks, mustaks tegema",exact
määrus,noun,"juriidiline otsus või korraldus, mille on väljastanud ametlik asutus või isik",täidesaatva võimu poolt välja antav seadusest madalam õigusakt,exact
mõistatus,noun,"mänguna küsitav keeruline küsimus, millel on üllatav vastus","(küsimusena sõnastatud) teravmeelne, poeetiline kirjeldus, mille järgi tuleb ära arvata, kelle või millega on tegemist (nt <i>Üks hani, neli nina</i> – padi)",exact
mõistatus,noun,"salapärane sündmus või olukord, mida ei saa seletada","arusaamatu, seletamatu, salapärane nähtus, sündmus, asjaolu vm",exact
mõistlik,adjective,praktiline ja arukas,kainelt või avaralt mõtlev ja arukalt käituv,exact
